성명,선거구일,선거구이,여당평가,당선여부,득표수,학력,과목,경력지역,인지도,지역구분
윤석우,충남,공주시,47.25,True,-0.7001959123944652,,,True,0.0021884810810558373,1
전인석,충남,공주시,47.25,False,-1.7379964965747083,,,False,0.010437911420958984,1
이경수,충남,공주시,47.25,False,-1.7891748205935225,,,False,0.12279462780408552,1
김명희,충남,공주시,47.25,False,-1.7637028714455296,,경영,False,0.05050454377549733,1
조길행,충남,,47.25,True,-0.09137168223409044,,,False,0.0005635875185801371,1
박공규,충남,공주시,47.25,False,-0.7058167148024249,,,False,3.511441761448348e-07,1
신재원,충남,보령시,47.25,False,-0.8000556695908941,,,True,0.6258127477822297,1
이준우,충남,보령시,47.25,True,0.5832043537628521,,,False,0.12940859034320826,1
백낙구,충남,보령시,47.25,False,-0.7812475985909441,,행정,,,1
명성철,충남,보령시,47.25,True,-0.6752037321439902,,,False,0.002159348287525547,1
이기원,충남,보령시,47.25,False,-2.284958681255987,고려대,경제,True,0.24238666299823106,1
김지덕,충남,,47.25,False,-1.3193490183658851,,,False,0.00010287871462742928,1
이기철,충남,아산시,47.25,True,-0.6663534454686956,,행정,False,0.08572521770089926,1
민경일,충남,아산시,47.25,False,-1.1558361368283825,,,False,0.005116201646325629,1
박종권,충남,아산시,47.25,False,-0.8024634775855395,고려대,행정,True,0.03180703760874737,1
공기표,충남,아산시,47.25,False,-2.4794831642105497,,경영,False,0.00011249878278633572,1
곽노항,충남,아산시,47.25,False,-0.9429905302061564,서울대,경영,False,1.542426682941267e-05,1
김의균,충남,아산시,47.25,False,-0.8531126734261432,,,False,0.0004045304751268028,1
장기승,충남,아산시,47.25,True,-0.7361782201915779,,,True,0.0143433503504952,
안영복,충남,아산시,,False,-2.6409834540418666,,,False,0.02195645843403884,1
이한욱,충남,아산시,47.25,False,-0.9913929136029448,,경영,False,0.009159316288203012,1
이광열,충남,아산시,47.25,True,,,행정,False,0.02716140652022177,1
유기준,충남,아산시,47.25,False,-1.0837889753186665,,행정,False,0.8041985579263263,1
강춘식,충남,서산시,47.25,False,-1.0816725983602085,,,False,0.0045050399852315,1
맹정호,충남,,47.25,True,-0.8656457585337607,,,True,0.053793183299464926,1
,충남,서산시,47.25,False,-0.9177763954961028,,,False,0.003736384171269975,1
이창배,충남,서산시,47.25,False,-3.0983943464930777,,행정,True,0.013675207438276368,1
김일환,충남,서산시,47.25,False,-2.451576777852007,,행정,True,0.08627722974343302,1
이세권,충남,서산시,47.25,False,-1.2970205550515077,,,True,0.00035824360880999683,1
이도규,충남,,47.25,,,,경제,False,0.0027536862961345045,1
박상무,충남,서산시,47.25,True,-0.20386660741854076,,행정,False,0.1319901253665361,1
김영산,충남,서산시,47.25,False,-4.202975213223636,,행정,False,0.01997894468106463,1
김영수,충남,서산시,47.25,False,-2.360791059433472,고려대,행정,False,0.6829319554097789,1
이영수,충남,태안군,47.25,False,-0.4448755391455933,,,False,0.6858413307847797,1
유익환,충남,태안군,47.25,True,0.251497933459708,,행정,False,0.0034494112233884326,1
강철민,충남,태안군,47.25,True,-0.8840686126398261,,,False,0.2487531704310482,1
염홍섭,충남,태안군,47.25,False,-1.8765853824441732,,,True,0.01201506565159638,1
박동윤,충남,태안군,47.25,False,-0.8913852780254348,,,False,0.02305623890875452,1
강종국,충남,태안군,47.25,False,-1.1333638860972404,,,False,,1
심정수,충남,금산군,47.25,False,-0.2040023086305285,,,True,0.2470520951316391,1
김석곤,충남,금산군,47.25,True,0.08381933456590973,,,False,0.04435804055551048,1
차두환,충남,금산군,47.25,False,-1.395507478111372,,,False,0.0005383671127242387,1
박찬중,충남,금산군,47.25,True,-0.013016032468327427,,행정,False,0.026605659502617743,1
오세영,충남,금산군,47.25,False,-1.0675133023481316,,,False,0.6814458376975084,1
한문수,충남,연기군,47.25,False,-1.220375319683196,,행정,False,0.005155515742606022,1
최재민,충남,연기군,47.25,False,-0.9392407871746316,,,False,0.008345150936443918,1
유환준,충남,연기군,47.25,True,-0.7483614497878818,고려대,행정,False,0.0001812772644802488,1
유용철,충남,연기군,47.25,False,-2.1793291268127746,,,False,0.0012111984026315545,1
김대순,충남,연기군,47.25,False,-3.2252385186560297,,행정,False,0.006850984046009878,
황우성,충남,연기군,47.25,False,-1.4507068662532625,,,True,0.0033022151975080666,1
,충남,연기군,47.25,True,-0.7055196589166972,고려대,경영,False,0.004313764670165166,
이재현,충남,연기군,47.25,False,-0.7534903104674141,,,False,0.8715564218978851,1
박상희,충남,연기군,47.25,,-1.9500001343068385,,,False,0.09908347184227001,1
김종완,충남,논산시,47.25,False,-1.5863603819009064,,,False,0.6217555522016881,1
오인환,충남,논산시,47.25,False,-0.8199921645494289,,,False,0.1981102167178672,1
송덕빈,충남,논산시,47.25,True,-0.3782678072568938,,,True,0.0034298751412980685,1
오세복,충남,논산시,,False,-2.3855520783851776,,,False,0.008298776333396174,1
이재철,충남,,47.25,False,-0.9501685131582353,,,False,0.1599365445267731,1
박문화,충남,,47.25,True,-0.47368657699272104,,,False,0.0044983885350675466,1
전낙운,충남,논산시,47.25,False,-0.9009056224522852,,,False,0.003970646543909714,1
조치연,충남,계룡시,47.25,True,-0.7898873835635978,,,False,0.005235680341538688,1
이상노,충남,계룡시,,False,-0.9621538905628224,,행정,False,0.0008693548948954789,1
정형식,충남,계룡시,47.25,False,-1.8366529532107452,,,False,0.9938803355009176,1
안봉인,충남,계룡시,47.25,False,-1.0654343763732876,,,False,1.4629262648201257e-05,1
유찬종,충남,부여군,47.25,False,-1.0370644753231455,,경영,False,0.002423631118438802,1
유병돈,충남,부여군,47.25,True,-0.5222763846595055,,,False,0.0002742533775878828,1
김민수,충남,,47.25,False,-1.529986377633613,,,False,0.9776480090834634,1
박종근,충남,부여군,47.25,False,-1.7088294294996578,,,True,0.007411195036702739,1
강용일,충남,부여군,47.25,False,-0.6840775853032267,,,False,0.00045050532416111865,1
박황수,충남,부여군,47.25,False,-1.961573236358084,,,False,0.0002459748913241816,1
유병기,충남,부여군,47.25,True,-0.6339218138812016,,,False,0.0015329300446641765,1
이창배,충남,부여군,47.25,False,-3.0983943464930777,,,False,0.0025331672322414715,
이두영,충남,부여군,47.25,False,-2.2549224677511823,,,False,0.007480333891416046,1
송선규,충남,서천군,47.25,False,-0.7990724543679321,,,False,0.0008411909303745098,1
서형달,,서천군,47.25,True,-0.7294593864833068,,,False,0.002613102170350341,1
황배원,충남,서천군,47.25,False,-0.7552901567285859,,경영,False,7.69561230804238e-05,1
김하연,충남,서천군,47.25,False,-1.589235205116581,,,False,0.6511572432319205,1
조이환,충남,서천군,47.25,True,-0.43012441963551545,,,False,0.008201928561519509,1
조순희,충남,서천군,47.25,False,,,행정,False,0.33710957898275473,1
오배근,충남,홍성군,47.25,False,,,행정,False,0.028741339249621318,1
유기복,충남,홍성군,47.25,True,-0.005649323346595351,,,False,0.017233374161391382,1
이은태,충남,홍성군,47.25,True,0.6454598305472746,,경제,True,0.16371510412502038,1
이병희,충남,홍성군,47.25,False,-0.9254059071198328,,,False,0.7903101824639669,1
최의환,충남,청양군,47.25,False,-0.19987137040516006,,,False,0.10457684955943787,1
김홍열,충남,청양군,47.25,True,-0.0075228726629873,,경영,False,0.8954231504405622,1
김종환,충남,예산군,47.25,False,-0.9659126132193848,,,False,0.7972197161327171,1
고남종,충남,예산군,47.25,True,0.6956421439499422,,,False,0.003759532354525775,1
장순관,충남,예산군,47.25,False,-0.9404277187399154,,,False,0.0010481085783367108,1
김기영,충남,예산군,47.25,True,0.5710348972721573,,행정,,0.19797264293442032,1
정한영,충남,당진군,47.25,False,-1.6014723275957994,,,True,0.005755901736423657,1
김홍장,충남,당진군,47.25,True,-0.24081983717698555,,,False,0.002584423744444489,1
염윤상,충남,당진군,,False,-0.5722023224200363,,,False,2.9138950071543013e-07,1
이종현,충남,당진군,47.25,True,-0.6134906941160639,,경영,False,0.9702133399000992,1
이광호,충남,당진군,47.25,False,-1.1119828777003655,,,False,0.01438532982662068,1
윤지현,충남,당진군,47.25,False,-0.7095312984342437,,행정,False,0.006863783816923746,1
이병운,충남,당진군,47.25,False,-3.2638258726062777,,경제,False,0.00019692958598753948,1
김광수,전북,전주시 완산구,47.25,True,0.155804028233646,,,True,0.9364098117663798,2
김병석,전북,전주시 완산구,47.25,False,-1.4658988726936637,,,True,0.018888658568285525,2
유유순,전북,전주시 완산구,47.25,False,-1.1520288833620629,,,False,8.642075798127553e-05,2
조계철,전북,전주시 완산구,47.25,True,-0.2614779274858258,,법,False,0.00015787731337544946,2
최형열,전북,전주시 완산구,47.25,False,-0.8407094842652836,,행정,False,0.0001369464442594792,2
김현덕,전북,전주시 완산구,47.25,False,-1.1808211033277978,,,False,0.011003036128026831,2
김호서,전북,전주시 완산구,47.25,True,0.978145095516562,,경영,False,0.0012022453500737831,2
신재봉,전북,전주시 완산구,47.25,False,-1.1506680950906745,,,True,0.011082134311494506,2
조형철,전북,전주시 완산구,,True,-0.056040796034836936,,법,False,0.008037978261532429,2
장순식,전북,전주시 완산구,47.25,,-1.1370269121369103,,,False,0.00012487467562144006,2
김상휘,전북,전주시 완산구,47.25,False,-1.1599586441961456,,행정,True,0.012870016422969106,2
김종철,전북,전주시 덕진구,47.25,True,0.41052229517043376,,경영,False,0.024588157709310412,2
임병용,전북,전주시 덕진구,47.25,False,-0.5474014619603318,,경영,True,0.0030921549530034545,2
김성주,전북,전주시 덕진구,47.25,True,0.27987989208840763,서울대,,True,0.9468414572487988,2
,전북,전주시 덕진구,47.25,False,-1.4912780565972292,,,False,0.013389585727246876,2
추원호,전북,전주시 덕진구,47.25,False,-1.2885483311338035,,,False,3.6571416736789865e-05,2
유영국,전북,전주시 덕진구,47.25,True,0.9469253238677872,,,False,0.01141094494022009,2
김승중,전북,전주시 덕진구,47.25,False,-1.1423617975301816,,,False,0.0006411280046834483,2
문면호,전북,군산시,47.25,True,1.0965963237278518,,,False,1.6847374787076244e-06,2
이수갑,전북,군산시,47.25,False,-1.4289509315603923,,,True,7.203132702128492e-05,2
김용화,전북,군산시,47.25,True,0.8828089990108429,,경영,False,0.05108603228225198,2
윤효모,전북,군산시,47.25,False,-1.20131905512143,,경영,False,7.274446954507643e-06,2
최정태,전북,군산시,47.25,True,0.5009365996373394,,경영,False,0.0007515398363073133,2
정동진,전북,군산시,47.25,False,-0.678941225432048,,,False,0.936858831060134,2
이성일,전북,군산시,47.25,True,0.8986907758066328,,,True,0.011198380957365296,2
채상원,전북,군산시,47.25,False,-1.1185132224594436,,,,,2
김영배,전북,익산시,47.25,True,0.7917845765883904,,정치,False,0.09721672006615027,2
서문재,전북,,47.25,False,-1.0628744644833472,,,False,0.0019582371266806935,2
김상철,전북,익산시,47.25,True,0.3157683195250673,,,False,0.04764495554960925,2
임귀택,전북,익산시,47.25,False,-1.6102468921526056,,,False,1.5076915898115726e-05,2
신영철,전북,익산시,47.25,False,-1.4000410088064772,,,False,0.06772959007155553,2
김병옥,전북,익산시,47.25,True,0.2293796762299728,,행정,False,0.7852731366496183,2
김형화,전북,익산시,47.25,False,-0.3645975140472132,,,False,0.00016228362048772713,2
고영규,전북,정읍시,47.25,,0.7971110102719865,,,False,0.0016736341162732176,2
정환배,전북,정읍시,47.25,False,-1.1986906482670645,,,False,4.994698493519036e-06,2
김대중,전북,정읍시,47.25,True,0.21183592621848574,,법,True,0.9956863901736049,2
송현철,전북,정읍시,47.25,,-0.3791981719804893,,,False,0.002634981011628228,2
하대식,전북,남원시,47.25,True,1.0181860313036544,,행정,,0.09550375737527428,2
,전북,남원시,,False,-1.240406807298878,,법,False,0.9044962426247256,2
김현섭,전북,김제시,47.25,True,-0.5000612571788322,,,False,0.15111052306748024,2
유성룡,전북,김제시,47.25,False,-1.752611721903582,서울대,,False,0.5113606626103052,2
김진섭,전북,김제시,47.25,False,-1.9397928969798204,,행정,False,0.279221777427224,2
최병희,전북,김제시,47.25,False,-0.8340692770493048,,경영,False,0.010856321347852286,2
강병진,전북,김제시,47.25,True,0.3356384979499757,,,False,0.03536915979388292,2
나인권,전북,김제시,47.25,False,-0.6205004544673786,,,False,0.0120815557532554,2
권창환,전북,완주군,47.25,True,0.4268932942869989,,,False,0.015231907902823513,2
남상훈,전북,완주군,47.25,False,-0.6405667309541627,,,False,0.9847680920971764,
김대섭,전북,진안군,47.25,True,-0.4844849472772343,,,False,0.032559481800094256,2
김정흠,전북,진안군,47.25,False,-0.7655249400175849,,행정,False,0.002688744652167819,2
김광수,전북,진안군,47.25,False,-1.0390700236559742,,,False,0.964751773547738,
백경태,전북,무주군,,,-0.8806371453850952,,,False,0.022975710195045625,2
박명욱,전북,무주군,47.25,False,-2.377602473567453,,,False,0.00142562461536358,2
이해연,전북,무주군,47.25,,-1.6313930082117472,,,False,0.09479275471411844,
김용환,전북,무주군,47.25,False,-1.3543389794153429,,행정,False,0.8758154378093786,2
황의탁,전북,무주군,47.25,False,-1.31128750276636,,,,0.0049904726660938,2
고태봉,전북,,47.25,False,-2.7567375110673855,,,False,0.0010996081568237417,2
장영수,전북,장수군,47.25,True,-0.4861067663341048,,행정,False,0.019012695014763603,2
,전북,장수군,47.25,False,-0.8830805723935299,,법,False,0.3598826917376054,2
조질성,,장수군,47.25,False,-2.9781349358541767,,,False,,2
김명수,전북,장수군,47.25,False,-1.588156427057836,,,False,0.6200050050908074,2
김택성,전북,임실군,47.25,True,-0.07030473557979272,,,False,0.4285812279036844,2
신동섭,전북,임실군,47.25,False,-0.09240481649161304,,경영,True,0.5714187720963156,2
강대희,전북,순창군,47.25,False,-0.8790597161840766,,,False,0.4936611853982258,2
오은미,전북,순창군,47.25,True,-0.791788599333387,,,True,0.42427354139541107,2
김병윤,전북,순창군,47.25,False,-2.47377379192756,고려대,경제,False,0.08132661055603406,2
김교근,전북,순창군,47.25,False,-0.9629747453071592,,행정,False,0.0007386626503291176,2
오균호,전북,고창군,47.25,True,,,,False,0.7716152200111317,
오교만,전북,고창군,47.25,False,-0.19037791930838588,,,False,0.2283847799888683,2
권익현,전북,부안군,47.25,True,0.8269612402588978,,행정,True,,2
박대규,전북,부안군,47.25,False,-1.13839512245721,,경영,True,0.1896079226860418,2
조병서,전북,부안군,47.25,,0.7737060172771971,,법,False,0.004053554015281984,2
박상권,전북,부안군,47.25,False,-1.0931314979675943,,,False,0.5340668201205889,2
이호균,전남,목포시,47.25,True,0.8188852013682432,,경영,False,0.01030759147641372,2
양광일,전남,목포시,47.25,False,-1.0181044379316706,,경영,False,7.076484829902995e-05,2
김탁,전남,목포시,47.25,True,0.6332412360922763,,,False,0.027888431492288212,2
이종구,전남,목포시,47.25,False,-0.7572307719248177,,,False,0.961733212182999,
이광일,전남,여수시,47.25,True,0.3547434657579182,,,False,0.2133975622552352,2
이행우,전남,여수시,47.25,False,-0.5253819856522949,,,False,0.05179365622005733,2
송대수,전남,여수시,47.25,True,-0.252431122980981,,,True,0.08791108908286747,2
곽석동,전남,여수시,47.25,False,-2.697572383371079,,,False,,2
성미숙,전남,여수시,47.25,False,-2.131658522649396,,,True,0.005048395208253735,2
김점유,전남,여수시,47.25,False,-0.6206501026933198,서울대,,False,0.003260803699538672,2
송채기,전남,여수시,47.25,False,-3.7399227172462775,,,False,0.00014083645705140047,2
성해석,전남,여수시,47.25,True,0.6761485956688547,,,True,0.00036523576917233297,2
김순종,전남,여수시,47.25,False,-0.8675247074254278,,,False,0.025021933501862527,2
정빈근,전남,여수시,47.25,True,0.7187570994650013,,,False,1.5836453559168205e-05,2
이성노,전남,여수시,47.25,False,-1.0446348864125798,,행정,False,0.05286762287697989,2
서현곤,전남,여수시,47.25,True,0.060083808124491225,,,False,0.0007542616558625244,2
이태구,전남,여수시,47.25,False,-1.7015588055293551,,법,True,0.3948059103251256,2
오병선,,여수시,47.25,False,-0.8273721603060042,,,False,0.0036822027944384116,2
최철훈,전남,여수시,47.25,True,1.0061122540948635,,,True,0.12041061026625435,2
박영도,전남,여수시,47.25,False,-1.1963286931304469,,,False,0.040524043433741455,2
정영식,전남,순천시,47.25,True,-0.08298107293185966,,경영,False,0.3140941528716622,2
김기태,전남,순천시,47.25,False,-0.1040923264453395,,,False,0.4444542452349911,2
서동욱,전남,순천시,47.25,True,0.41717106371256013,,,False,0.1977546546017815,2
이영란,전남,순천시,47.25,False,-0.5315780690851364,,,False,0.03207803202682183,2
기도서,전남,순천시,47.25,True,0.18457919192817268,,법,False,0.0025118909736693016,2
정윤미,전남,순천시,47.25,False,-0.7104677963918906,,,False,0.003782378861522021,2
설동회,전남,순천시,47.25,False,-2.2786344598020856,,,False,6.229328358728305e-06,2
허강숙,전남,순천시,,True,0.030749008524623075,,행정,False,0.00013508836496863816,2
김병권,전남,순천시,47.25,False,-0.23212674993191956,,행정,False,0.005183327736224754,2
,전남,나주시,47.25,True,-0.031285948151301264,,,True,0.04433493042182572,2
이민준,전남,나주시,47.25,False,-0.15139443519220744,,경영,False,0.7021158125786012,2
김옥기,전남,나주시,47.25,True,-0.0003719200414792704,,행정,False,0.2243895790436902,
나종석,전남,나주시,47.25,False,-0.2240850232180515,,,,0.029159677955882923,2
이용재,전남,광양시,47.25,True,-0.11384480276883978,,경영,False,0.2738223234337588,2
정회기,,광양시,47.25,False,-0.948312326989956,,,False,0.008285334364510476,2
서장원,전남,광양시,47.25,False,-1.2620135768059872,연세대,정치,,0.5837315327764575,2
서옥기,전남,광양시,47.25,True,0.4126316948526429,,,False,0.00010248949110154684,2
서영배,전남,광양시,47.25,False,-0.528093096563446,,,False,0.0367710025283932,2
김재무,전남,광양시,47.25,True,0.008728289928086868,,경영,False,0.05565474385598741,2
이경의,전남,광양시,47.25,False,-1.5736311341026623,,경영,True,0.003543047230340986,2
이철재,전남,광양시,47.25,False,-0.9028140194906964,,,False,0.03808952631945019,2
윤시석,전남,장성군,47.25,True,0.3975354419753997,,행정,False,0.020445480437967664,2
김병권,전남,장성군,47.25,False,-0.23212674993191956,,경영,False,0.05681982210599484,2
김한종,전남,장성군,47.25,True,0.2989891433664724,,,False,0.9206178352073042,2
임강환,전남,,47.25,False,-0.4949071523283105,,,False,0.0021168622487333765,2
고택윤,전남,구례군,47.25,False,-0.4700391601665233,,행정,True,0.05131873004171463,2
정정섭,전남,구례군,47.25,True,-0.24612400916738786,,,True,0.19382309997931504,2
이영배,전남,구례군,,False,-1.875686658092332,,,False,0.7548581699789704,2
송형곤,전남,고흥군,47.25,True,0.3843363419675517,,,False,0.006469231993132096,2
김경준,전남,고흥군,47.25,False,,,경영,False,0.3890230463784325,2
이재선,전남,고흥군,47.25,False,-2.0751793594387813,,,False,0.4746288487133851,2
함채규,전남,고흥군,47.25,True,0.04233518456868399,,,False,1.7414223903019765e-05,
유영재,전남,고흥군,47.25,False,-1.2511688663345415,,,False,0.11514086351687805,2
이재기,,고흥군,47.25,False,-1.3840186065969686,,,False,0.014720595174269152,2
황병순,전남,보성군,47.25,False,-0.3672534710556764,,,True,0.0005494032047171823,2
이정민,전남,보성군,47.25,True,-0.29768093639239085,,,False,0.9994505967952828,2
주삼로,전남,보성군,47.25,False,-1.9672472864434445,,법,False,,2
양경수,전남,화순군,,True,-0.20927900157402304,,법,False,0.338081040746694,2
김성인,전남,화순군,47.25,False,,,,False,0.07859241712378102,2
김승원,전남,화순군,47.25,,-1.5780065534543173,,,True,0.5833265421295251,2
김창남,전남,장흥군,47.25,False,-0.23687440217215586,,,True,0.6122149697407026,2
최경석,전남,장흥군,47.25,True,0.09377126085760124,,행정,True,0.14965757080217842,2
김광준,전남,장흥군,47.25,False,-0.38073372004715067,,,False,0.22681812147049926,2
정우태,전남,장흥군,47.25,True,-0.2679221172068214,,,False,0.011309337986619743,2
위공환,전남,장흥군,47.25,False,-2.020848102084809,,,False,,2
신영호,전남,강진군,47.25,False,-0.2814544662659169,,경제,False,0.96623094034385,2
곽영체,전남,강진군,47.25,True,0.1212443601540312,,,False,0.033769059656149986,2
송주호,전남,완도군,47.25,True,-0.055794331613002734,,,True,0.10763587224386736,2
이용섭,전남,완도군,47.25,False,-0.23853062227648925,,,False,0.8923641277561327,2
명현관,전남,해남군,47.25,True,0.5898140350846209,,,False,0.0006306072960548997,2
이종효,전남,해남군,47.25,False,-0.900572624995437,,,False,7.981419980991399e-06,2
김효남,전남,해남군,47.25,True,-0.04398985291018357,,경영,False,0.0006673465518275898,2
김수현,전남,해남군,47.25,False,-0.2378259103761046,,법,False,,2
장일,전남,진도군,47.25,True,0.16807100584481988,,,False,0.5103148317675819,2
이영윤,전남,진도군,47.25,False,-0.4896638532282221,,,True,0.4896851682324181,2
양영복,전남,무안군,47.25,True,-0.5264241212508268,,,False,0.061968146202608834,2
고송자,전남,무안군,47.25,,-0.574522896284561,,,,0.00030670147738331006,2
강현규,전남,무안군,47.25,False,-1.4044251693909502,,,False,0.937725152320008,2
이동권,전남,영광군,47.25,,0.24436646676647786,,법,False,0.1391639524552311,2
김남균,전남,영광군,47.25,False,-0.4353858087412547,,,True,0.05031991057915558,2
이장석,전남,영광군,47.25,True,-0.2737297684723269,,,False,0.8067692947613619,2
주경채,전남,영광군,47.25,False,-0.3276752231616352,,,True,0.00029586592489819224,2
박영용,전남,영광군,47.25,False,-2.245972535351604,,경제,True,0.003450976279353216,
이윤행,전남,함평군,47.25,False,-0.3357634965380677,,행정,False,0.8535271093115114,2
,전남,함평군,47.25,True,0.17333250003702047,,행정,False,0.13294144387524656,2
노종석,전남,함평군,47.25,True,0.09136472481916244,,,False,0.008602247193690595,2
전일정,전남,함평군,47.25,False,-0.2390907869134956,,,False,0.00492919961955132,2
박충기,전남,신안군,47.25,True,-0.40374798912198706,,,False,0.4319199465593762,2
최신웅,전남,신안군,47.25,False,-1.7701324285872688,,,False,0.1981681918822221,
황두남,,신안군,47.25,False,-1.1563569503842726,,경영,False,0.1444625090425517,2
박형오,전남,신안군,47.25,False,-1.8414203813324643,고려대,,False,0.22544935251584985,2
한창화,경북,포항시 북구,47.25,True,0.4056786578393694,,행정,True,0.4952960133202117,1
손규삼,경북,포항시 북구,47.25,False,,,,True,0.0005926902172076547,1
오명한,,,47.25,False,-2.9177538506007337,,,False,8.063619238402804e-05,1
박정호,경북,포항시 북구,47.25,False,-2.5649148622132536,,행정,True,0.22337397233243386,1
김희수,경북,포항시 북구,47.25,True,0.2843020234685505,,,True,0.2487661719766009,1
백남도,경북,포항시 북구,47.25,False,-0.3526903788362529,고려대,,True,0.0001068765055016182,1
장두욱,경북,포항시 북구,47.25,True,1.2482341330243565,,,False,0.012891005726227105,1
황병열,경북,포항시 북구,47.25,False,-1.3700953027932936,,경제,True,0.0005268246300585368,1
장세헌,,포항시 북구,47.25,True,0.8890340783240369,,,False,0.000885429087902881,1
송영욱,경북,포항시 북구,47.25,False,-0.9798064965942688,,경제,True,,1
장경식,경북,포항시 남구,47.25,True,0.8817345486571055,,행정,False,0.09931556224217464,1
김선관,경북,포항시 남구,47.25,False,-1.01369071565734,,,False,0.033686442956982726,1
채옥주,경북,포항시 남구,47.25,True,-0.04682184805203851,,,True,0.00013969908313049987,1
이상기,경북,포항시 남구,47.25,False,-1.4275704293376206,,경영,True,0.4829414403541436,1
박석기,경북,포항시 남구,47.25,False,-1.6703267001482542,,,False,0.027474223600946385,1
이성근,경북,포항시 남구,47.25,False,-1.8818576876222244,,,False,0.3564426317626221,1
이용진,경북,울릉군,47.25,True,0.07647208681240518,,,False,0.999123321778568,1
남진복,경북,울릉군,47.25,False,-0.17628223345288518,,,True,0.000876678221432045,1
박병훈,경북,,47.25,True,0.7517764092568935,,,False,0.018687044137200612,1
유동철,경북,경주시,47.25,False,-0.8828079114489217,,,False,0.00026414102239642664,1
이상효,경북,,47.25,True,0.0248970903801985,,,False,0.0009710593923201859,1
이진락,경북,경주시,47.25,False,-0.17471370452011184,,,False,0.0001714751823320812,1
최학철,경북,경주시,47.25,True,0.1858433761257512,,경영,True,0.0012558592595670864,1
손영섭,경북,경주시,47.25,False,-1.7725542632442857,,,True,1.7842496014740718e-05,1
최림호,경북,경주시,47.25,False,-3.2856677224048654,,경영,False,,1
이성락,경북,경주시,47.25,False,-1.1612004454772582,,경영,False,0.0018002879097345809,1
이달,경북,경주시,47.25,True,0.006169212976972246,,행정,False,0.0034639142996058577,1
이동욱,경북,경주시,47.25,False,-0.2440338536623757,,,False,0.9733683763008284,1
나기보,경북,김천시,47.25,True,0.28743399505036005,,,False,0.1327550531520664,1
임언배,경북,김천시,47.25,False,-0.4501711319055807,연세대,,False,0.09793159253576406,1
배수향,경북,김천시,47.25,True,-0.4340289526820089,,,True,0.006039240854488319,1
나영민,경북,,47.25,False,-1.0952019613820656,,,False,0.2354728266451181,1
박판수,경북,김천시,47.25,False,-0.7349329119931208,,,False,0.5278012868125631,1
이영식,경북,안동시,47.25,True,0.16922771405609702,,법,False,0.02824876616134718,1
금용태,경북,안동시,47.25,False,-0.3705345170043094,,,False,3.859608141519e-06,1
김명호,경북,안동시,47.25,True,0.4267125583159874,,정치,False,0.02177865532986835,1
손호영,경북,안동시,47.25,False,-0.9073071993019008,,,True,0.9205765400427934,1
강병철,경북,안동시,,False,-2.6144954342706,,행정,False,0.029392178857849487,1
백천봉,경북,구미시,47.25,False,-0.7461660855920191,,,True,5.112639146080773e-06,1
이판돌,경북,구미시,47.25,False,-1.0925230629723437,,,False,6.066849056997621e-06,1
전인철,경북,구미시,47.25,True,-0.3795488786231663,,행정,False,0.0025873906224422013,1
윤창욱,경북,구미시,,True,0.4880532744080597,,행정,False,0.0007915270410165263,1
서범교,경북,구미시,47.25,False,-0.641842637641734,,행정,True,3.1364423795240185e-07,1
구자근,경북,구미시,47.25,True,0.01352876186774409,,법,True,0.013207673984560207,1
최윤희,경북,구미시,47.25,False,,,,False,0.7791096083241105,1
장영석,경북,구미시,47.25,True,0.0192645114115876,,,False,0.07730655009783298,1
이정임,경북,,47.25,False,-0.14462956199910054,,,False,0.007396317438547763,1
변우정,경북,구미시,47.25,True,0.253832545310882,,,False,0.0007862149076078884,1
홍호식,경북,구미시,47.25,False,-0.40647589726891264,,행정,False,2.2914044788903e-05,1
김봉교,경북,구미시,47.25,False,-0.2405677755038645,,행정,True,0.004290074933800874,1
김대호,경북,구미시,,True,0.11852246112526695,,,True,0.11449023547285113,1
김종천,경북,영주시,47.25,True,0.012371834559737156,,,True,0.5676428385542837,1
박유서,경북,영주시,47.25,False,,,,False,8.276945136646577e-06,1
손진영,경북,영주시,47.25,,,,,False,0.4123158726954016,1
박성만,경북,영주시,47.25,True,0.12265705453281077,,,False,0.02003301180517824,1
한혜련,경북,영천시,47.25,True,0.15685749927729406,,행정,True,0.004999298813778055,1
최상수,,영천시,47.25,False,-1.370365508399795,,,False,0.0016450473312597212,1
고재석,경북,영천시,47.25,False,-1.284358933813456,,행정,False,0.0019187479745610702,1
김수용,경북,영천시,47.25,True,0.08832027770005962,고려대,,,0.9476946795273208,1
박영환,경북,영천시,47.25,False,-0.21695974124942835,,경영,False,0.04374222635308025,1
한재석,경북,상주시,47.25,True,-0.4646279106036844,,경영,False,0.8413775000912248,1
홍미숙,경북,상주시,47.25,False,-2.002438588517045,,,False,0.0011358156664390356,1
박두필,경북,상주시,47.25,False,-1.8993640823237983,,,False,4.4211387032983735e-06,1
민정기,경북,상주시,47.25,False,-0.7933830734942235,,행정,False,0.031463015651937695,1
강영석,경북,상주시,47.25,True,-0.06955956574790384,,정치,False,0.08030708906294834,1
이재철,경북,상주시,47.25,False,-0.1150935598003259,,,False,0.04571215838874697,1
이시하,경북,문경시,47.25,True,-0.1519963423143017,,경제,False,0.6161662870593453,1
,경북,문경시,47.25,False,-1.6375273462277256,연세대,행정,False,0.004662289269289195,1
김호건,경북,문경시,47.25,False,-0.7343027798793539,,,False,0.026832321075099797,1
